Time,P (deg/s),Q (deg/s),R (deg/s),P dot (deg/s^2),Q dot (deg/s^2),R dot (deg/s^2),P_{inertial} (deg/s),Q_{inertial} (deg/s),R_{inertial} (deg/s),q bar (psf),Reynolds Number,V_{Total} (ft/s),V_{Inertial} (ft/s),UBody,VBody,WBody,UdotBody,VdotBody,WdotBody,UdotBody_i,VdotBody_i,WdotBody_i,BodyAccel_X,BodyAccel_Y,BodyAccel_Z,Aero V_{X Body} (ft/s),Aero V_{Y Body} (ft/s),Aero V_{Z Body} (ft/s),V_{X_{inertial}} (ft/s),V_{Y_{inertial}} (ft/s),V_{Z_{inertial}} (ft/s),V_{X_{ecef}} (ft/s),V_{Y_{ecef}} (ft/s),V_{Z_{ecef}} (ft/s),V_{North} (ft/s),V_{East} (ft/s),V_{Down} (ft/s),I_{xx},I_{xy},I_{xz},I_{yx},I_{yy},I_{yz},I_{zx},I_{zy},I_{zz},Mass,Weight,X_{cg},Y_{cg},Z_{cg},Altitude ASL (ft),Altitude AGL (ft),Phi (deg),Theta (deg),Psi (deg),Q(1)_{LOCAL},Q(2)_{LOCAL},Q(3)_{LOCAL},Q(4)_{LOCAL},Q(1)_{ECEF},Q(2)_{ECEF},Q(3)_{ECEF},Q(4)_{ECEF},Q(1)_{ECI},Q(2)_{ECI},Q(3)_{ECI},Q(4)_{ECI},Alpha (deg),Beta (deg),Latitude (deg),Latitude Geodetic (deg),Longitude (deg),X_{ECI} (ft),Y_{ECI} (ft),Z_{ECI} (ft),X_{ECEF} (ft),Y_{ECEF} (ft),Z_{ECEF} (ft),Earth Position Angle (deg),Distance AGL (ft),Terrain Elevation (ft),navigation/actual-heading-rad,propulsion/tank[0]/contents-volume-gal,propulsion/tank[1]/contents-volume-gal,systems/mixture-cmd-norm,guidance/wp-heading-rad,guidance/wp-distance,guidance/wp-heading-deg,guidance/selected_target_heading,guidance/angle-to-heading-rad,ap/roll-control-autopilot-on,ap/roll-autopilot-windup-trigger,ap/limited-roll-angle-rad,ap/roll-attitude-selector,ap/limited-roll-angle-error,ap/roll-rate-pid-control,ap/total-limited-roll-rate,ap/roll-rate-saturation,ap/limited-roll-rate-error,ap/roll-command-pid-control,ap/roll-cmd-smoother,ap/roll-cmd-norm-output,ap/roll-command-selector-steering,fcs/attitude/sensor/phi-rad,fcs/wing-leveler-ap-on-off,fcs/roll-ap-error-pid,fcs/roll-ap-autoswitch,fcs/heading-true-degrees,fcs/heading-error,fcs/heading-error-bias-switch,fcs/heading-corrected,fcs/heading-command,fcs/heading-roll-error-lag,fcs/heading-roll-error,fcs/heading-roll-error-switch,fcs/heading-pi-controller,fcs/roll-command-selector,fcs/altitude-error,fcs/alt-error-lag,fcs/hdot-command,fcs/hdot-error,fcs/ap-alt-hold-switch,fcs/windup-trigger,fcs/altitude-hold-pid,fcs/elevator,fcs/pitch-trim-sum,fcs/elevator-control,fcs/elevator-actuator,fcs/roll-trim-sum,fcs/left-aileron-control,fcs/left-aileron-actuator,fcs/right-aileron-control,fcs/right-aileron-actuator,fcs/delta-aileron-pos,fcs/effective-aileron-pos,fcs/yaw-trim-sum,fcs/rudder-control,fcs/flaps-control,fcs/flap-position-normalizer,IO320 Power Available (engine 0 in ft-lbs/sec),IO320 HP (engine 0),IO320 equivalent ratio (engine 0),IO320 MAP (engine 0 in inHg),Fixed-Pitch 75-inch Two-Blade Propeller Torque (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Pitch (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Yaw (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller Thrust (engine 0 in lbs),Fixed-Pitch 75-inch Two-Blade Propeller RPM (engine 0),Fuel Tank 0,Fuel Tank 1,/fdm/jsbsim/position/vrp-gc-latitude_deg,/fdm/jsbsim/position/vrp-longitude_deg,/fdm/jsbsim/position/vrp-radius-ft,velocities/pi-deg_sec
106.4,0.05984076791907093,0.0054142168244779,0.08511990740474717,0.001695291253445481,0.002342637001048981,0.01131983151603428,0.05951890286958942,0.00124856918490707,0.08512918594620512,24.11464239,4255379.724,152.284294229,1678.12165734,152.208505753458,0.0243947043858519,4.803795373876496,-0.009112128946895171,0.006127603397316911,0.002584197900446839,-0.122701157462302,-0.02760286402787776,-0.2259153439892067,0.9145594845890074,0.08502676044029771,-32.04967754684605,152.2085057534579,0.02439470438590235,4.803795373876504,-14.78262475577978,1678.015482577968,-11.73929523519136,-0.5390853917082206,151.8301834561743,-11.73929523786451,-11.73930158818559,151.8305669105007,0.4171617604825908, 2093.192357,-10.77965281, 13.56618696,-10.77965281, 1504.837072, 3.999026031, 13.56618696, 3.999026031, 3148.004007,77.0536,2479.126302,45.4886313800499,4.228909189135357,35.4185675294101,4495.0276768319,4495.0276768326,0.2543286365113594,1.650759363647588,94.42006820152073,0.6792641015733512,-0.009063602465864056,0.01141410137181631,0.7337491736443446,-0.4881813480421909,0.5250546779709863,0.4724480926198589,-0.5126298435562699,0.4861889806273736,-0.5232179140427081,-0.474481432207388,0.5145198345502272,1.8076904988823,0.0091783175463807,-0.00086617242714628,-0.00087200873126969,0.045942535143269,20929374.42396197,179173.6116275883,-316.4126832678364,20930134.62209682,16782.80075230362,-316.4126832678364,0.44454708767045,4495.0276768326,3.2706509777227e-09,1.65094107,19.6307805,19.6307805,0.84761385,-1.5519452,16782.18,-88.9264602,-1.5519452,3.08029903,0,1,0.523,0,-0.00443887209,-0.133274857,0.348,0,-0.134319024,-0.335797561,-0.334981648,0,0,0.0061359375,-1,0.240421619,0,94.4270233,-94.4270233,0,-30,-0.5235,-0.5235,-0.527938872,0,0,0,-100,-100,-8.95348063,-8.53631887,0,0,0,-0,0.101589221,0.0407728338,0.0677729275,-0.09158237,-0.0319622471,-0.0342968001,0.0239716854,0.0263476001,-0.0606444002,-0.0303222001,0.00258596343,0.000722000989,0,0,38318.6,69.6702,1.53316,14.3089,176.365,0.0360802,5.10772,207.075,2074.77,129.563,129.563,-0.000865262899112976993,0.0459432456691751118,20930141.6182957925,0.0595189028695894198
106.5,0.05999353104383918,0.005669297165513346,0.08626067481111026,0.001342569293143103,0.002333045680081923,0.01151916640980133,0.05967104325900397,0.001503698675125554,0.0862703858389389,24.11438417,4255358.631,152.28338318,1678.11914131,152.207586060035,0.02504116306069726,4.804051575336539,-0.00928751099854852,0.006541802932731489,0.002593333412733045,-0.1220741082544023,-0.02807033260358471,-0.2293221384478687,0.9147152641677987,0.08496879256642474,-32.05032108504297,152.2075860600349,0.02504116306074772,4.804051575336547,-14.79486392134246,1678.012699135587,-11.76205707445257,-0.5380019010465942,151.8275118859376,-11.7620570771842,-11.76206343287975,151.827894774246,0.4159692637454873, 2093.189489,-10.77965055, 13.56619976,-10.77965055, 1504.836874,   3.9990476, 13.56619976,   3.9990476,  3148.00126,77.05356938,2479.125317,45.48863038185798,4.228910869996938,35.4185579975269,4494.9860197641,4494.9860197648,0.2605669105882093,1.651315578266986,94.42863826706241,0.6792096771449643,-0.009031042445659828,0.01145666754106033,0.7337992911047302,-0.4881727664101191,0.5250669341943291,0.4723796915941998,-0.5126884940038985,0.486178295345247,-0.5232287057881491,-0.4744149869677976,0.5145802239018837,1.8077977607657,0.0094215989557276,-0.00086938914161718,-0.00087524712010184,0.045984098046357,20929372.94508701,179341.4130370632,-317.587748044277,20930134.56824194,16797.98363745984,-317.587748044277,0.44496489508367,4494.9860197648,0,1.65109065,19.6307058,19.6307058,0.847615166,-1.55189231,16797.3792,-88.9234294,-1.55189231,3.08020235,0,1,0.523,0,-0.00454775051,-0.13654154,0.348,0,-0.137588426,-0.343971064,-0.343152818,0,0,0.0061359375,-1,0.24592175,0,94.435594,-94.435594,0,-30,-0.5235,-0.5235,-0.528047751,0,0,0,-100,-100,-8.95350979,-8.53754052,0,0,0,-0,0.101582074,0.0407699655,0.0677700591,-0.0916333439,-0.031980037,-0.0342968001,0.0239850278,0.0263476001,-0.0606444002,-0.0303222001,0.00258596343,0.000722000989,0,0,38320.1,69.673,1.53316,14.3091,176.37,0.0369141,5.10819,207.084,2074.79,129.563,129.563,-0.000868479795474992535,0.0459848086920595714,20930141.5766798891,0.059671043259003971
106.6,0.0601131952130087,0.005923130708773202,0.08742313757551057,0.001037484359764305,0.00231843255811807,0.01175533612086914,0.05979007632786351,0.001757582157055993,0.08743328193254517,24.11412009,4255337.015,152.282453865,1678.11657992,152.2066480543997,0.02572662234313405,4.804308628960744,-0.00947823766129674,0.006900831699098331,0.002600934165641888,-0.1214500093479529,-0.02855513578471658,-0.2327328342757801,0.9148689264188858,0.08490642428868481,-32.05096199837598,152.2066480543996,0.02572662234318453,4.804308628960752,-14.80704051948629,1678.009868073087,-11.78515979690498,-0.5368562737913019,151.8247922921225,-11.78515979969598,-11.78516615972491,151.82517456286,0.4147146657449827, 2093.186621, -10.7796483, 13.56621257, -10.7796483, 1504.836677,  3.99906917, 13.56621257,  3.99906917, 3147.998513,77.05353875,2479.124331,45.48862938363619,4.228912550908798,35.41854846535858,4494.944485046,4494.9444850419,0.2668223115917763,1.651895784227862,94.43732359522477,0.6791545088842128,-0.008998552531530344,0.01149948141413219,0.7338500808448289,-0.4881638337687955,0.5250797156631585,0.4723105896392648,-0.5127475701360608,0.4861672569681088,-0.5232400259908901,-0.4743478429306884,0.51464103749951,1.8079055617645,0.009679558287835,-0.00087261213374596,-0.00087849182889104,0.046025660211496,20929371.46499127,179509.2141658274,-318.7651060455611,20930134.51449851,16813.16625307227,-318.7651060455611,0.44538270249689,4494.9444850419,3.2706509777226e-09,1.65124223,19.6306312,19.6306312,0.847616479,-1.55183938,16812.5781,-88.9203963,-1.55183938,3.0801037,0,1,0.523,0,-0.00465692786,-0.139817134,0.348,0,-0.140866153,-0.352165382,-0.351345214,0,0,0.0061359375,-1,0.25142709,0,94.44428,-94.44428,0,-30,-0.5235,-0.5235,-0.528156928,0,0,0,-100,-100,-8.95353886,-8.53882419,0,0,0,-0,0.101574948,0.0407671056,0.0677671988,-0.0916859411,-0.0319983934,-0.0342968001,0.0239987951,0.0263476001,-0.0606444002,-0.0303222001,0.00258596343,0.000722000989,0,0,38321.7,69.6758,1.53315,14.3094,176.376,0.0377927,5.10866,207.093,2074.81,129.562,129.562,-0.000871702971138586889,0.0460263709784546615,20930141.5351865292,0.0597900763278635117
106.7,0.06020460081357334,0.006175191429670859,0.08861056240550909,0.0007818722888436622,0.002298388572563221,0.01201914561711098,0.05988084229395055,0.002009693622786729,0.08862114071005248,24.11384964,4255314.833,152.281504781,1678.11397147,152.205690238471,0.02644511955631401,4.80456637205472,-0.009683564498549457,0.007195558761461524,0.002606696539480424,-0.1208299238177233,-0.02905651469552767,-0.2361466107697743,0.9150210716373222,0.08484047968463211,-32.05159920545606,152.2056902384709,0.0264451195563645,4.804566372054728,-14.81915489756437,1678.006987694562,-11.8086037484059,-0.5356488718876138,151.8220229797673,-11.80860375125752,-11.80861011457406,151.8224045815374,0.4133983298387758, 2093.183754,-10.77964604, 13.56622538,-10.77964604,  1504.83648, 3.999090741, 13.56622538, 3.999090741, 3147.995767,77.05350812,2479.123346,45.48862838538442,4.228914231871133,35.418538932904,4494.9030788876,4494.9030788891,0.2730918231768498,1.652499794625062,94.44612651876425,0.6790985814847216,-0.008966149824114162,0.01154252246729213,0.7339015568005546,-0.4881545247833483,0.5250930443225119,0.4722407904534468,-0.5128070697049855,0.4861558401653795,-0.5232518965890621,-0.4742800038855738,0.5147022729929278,1.8080138585279,0.0099499525506679,-0.00087584149689754,-0.00088174295163128,0.046067221625291,20929369.98368098,179677.0150090333,-319.9447913779831,20930134.46087274,16828.34859425313,-319.9447913779831,0.44580050991012,4494.9030788891,0,1.65139587,19.6305565,19.6305565,0.847617787,-1.5517864,16827.7769,-88.9173607,-1.5517864,3.08000303,0,1,0.523,0,-0.00476635147,-0.143100067,0.348,0,-0.144150719,-0.360376798,-0.359555052,0,0,0.00460195312,-1,0.256936468,0,94.4530836,-94.4530836,0,-30,-0.5235,-0.5235,-0.528266351,0,0,0,-100,-100,-8.95356784,-8.54016951,0,0,0,-0,0.101567844,0.0407642542,0.0677643472,-0.0917400325,-0.0320172713,-0.0342968001,0.0240129535,0.0263476001,-0.0606444002,-0.0303222001,0.00258596343,0.000722000989,0,0,38323.2,69.6786,1.53315,14.3096,176.381,0.0387102,5.10913,207.101,2074.83,129.562,129.562,-0.000874932519461437438,0.0460679325150081392,20930141.4938219152,0.059880842293950548
106.8,0.06027279651087907,0.006424923456880648,0.08982527565867257,0.000577917865499094,0.002272750898866658,0.01230100675057984,0.05994838963278788,0.002259477219431697,0.08983628834066024,24.11357239,4255292.045,152.280534501,1678.11131436,152.2047111920242,0.02718991146742233,4.804824611787338,-0.00990268164517405,0.007419727182870733,0.00261032447350118,-0.1202150021474324,-0.0295736730626352,-0.2395630087252247,0.9151723336272966,0.08477186052210198,-32.05223153894067,152.2047111920241,0.02718991146747284,4.804824611787346,-14.83120751365692,1678.004056381979,-11.83238921106793,-0.5343801674595827,151.8192023326585,-11.83238921398169,-11.8323955795371,151.8195832143109,0.4120207295065574, 2093.180886,-10.77964378, 13.56623819,-10.77964378, 1504.836283, 3.999112312, 13.56623819, 3.999112312,  3147.99302,77.05347749,2479.12236,45.48862738710251,4.228915912884244,35.41852940016148,4494.8618074283,4494.8618074235,0.2793729306345487,1.653127366582679,94.45504965413946,0.679041877862969,-0.008933848120372904,0.01158577303310623,0.7339537345419156,-0.4881448148805616,0.5251069409381417,0.4721702944583448,-0.5128669939546955,0.4861440203545677,-0.5232643383542236,-0.4742114703409262,0.5147639315263232,1.8081225954507,0.010230245026417,-0.00087907732452196,-0.00088500058240229,0.046108782273895,20929368.50116235,179844.8155616679,-321.126838178935,20930134.40737078,16843.53065594903,-321.126838178935,0.44621831732334,4494.8618074235,3.2706509777225e-09,1.65155161,19.6304819,19.6304819,0.847619091,-1.55173338,16842.9755,-88.9143225,-1.55173338,3.07990032,0,1,0.523,0,-0.00487597748,-0.146389032,0.348,0,-0.147440905,-0.368602262,-0.367779217,0,0,0.00460195312,-1,0.262449202,0,94.4620073,-94.4620073,0,-30,-0.5235,-0.5235,-0.528375977,0,0,0,-100,-100,-8.95359673,-8.54157601,0,0,0,-0,0.101560762,0.040761412,0.0677615047,-0.0917955054,-0.0320366314,-0.0342968001,0.0240274735,0.0263476001,-0.0606444002,-0.0303222001,0.00258596343,0.000722000989,0,0,38324.8,69.6814,1.53315,14.3099,176.386,0.0396596,5.1096,207.11,2074.85,129.561,129.561,-0.000878168533896092184,0.0461094932879190303,20930141.4525921606,0.0599483896327878824
106.9,0.06032303202475643,0.006671766448060183,0.09106863974062809,0.0004273058173767168,0.0022416082460149,0.01259128084902194,0.05999796786071031,0.002506372624353983,0.09108008707934606,24.1132879,4255268.612,152.279541681,1678.10860709,152.2037095783487,0.02795376396270832,4.805083128384737,-0.0101347319272076,0.007569988498494079,0.002611581033534094,-0.1196064673750499,-0.03010579155458093,-0.2429819018103757,0.9153233625554591,0.08470150838914936,-32.05285776084353,152.2037095783487,0.02795376396275884,4.805083128384745,-14.84319894472483,1678.001072598215,-11.85651643797426,-0.5330507509361562,151.8163288164357,-11.85651644095198,-11.85652280769645,151.8167089271625,0.41058245647275, 2093.178018,-10.77964152, 13.56625101,-10.77964152, 1504.836086, 3.999133884, 13.56625101, 3.999133884, 3147.990273,77.05344686,2479.121375,45.48862638879019,4.228917593948533,35.41851986712875,4494.8206767626,4494.820676769,0.2856636393563717,1.65377819971206,94.4640958060394,0.6789843797697512,-0.008901657786115989,0.01162921841850548,0.7340066307039569,-0.4881346807648481,0.5251214246038584,0.4720990991474496,-0.5129273473089661,0.4861317742183904,-0.5232773703974095,-0.4741422398709179,0.5148260174282318,1.8082317058072,0.010517714250265,-0.00088231971014177,-0.00088826481535676,0.046150342143028,20929367.01744152,180012.6158185601,-322.3112806122911,20930134.35399873,16858.71243294913,-322.3112806122911,0.44663612473657,4494.820676769,0,1.6517095,19.6304072,19.6304072,0.84762039,-1.55168031,16858.1739,-88.9112817,-1.55168031,3.0797955,0,1,0.523,0,-0.00498577106,-0.149682994,0.348,0,-0.150735766,-0.376839415,-0.376015278,0,0,0.00460195312,-1,0.267965118,0,94.4710542,-94.4710542,0,-30,-0.5235,-0.5235,-0.528485771,0,0,0,-100,-100,-8.95362553,-8.54304307,0,0,0,-0,0.101553704,0.0407585793,0.0677586716,-0.0918522642,-0.0320564402,-0.0342968001,0.0240423302,0.0263476001,-0.0606444002,-0.0303222001,0.00258596343,0.000722000989,0,0,38326.3,69.6842,1.53315,14.3101,176.392,0.0406332,5.11007,207.119,2074.87,129.561,129.561,-0.000881411107976387185,0.0461510532829583417,20930141.4115033522,0.0599979678607103148
107,0.06036068200526624,0.006915179209213033,0.09234106347160069,0.0003307008006228724,0.002205266066607924,0.01288061202833689,0.06003495141760634,0.002749838664019556,0.09235294563463996,24.11299577,4255244.499,152.278525065,1678.10584821,152.2026841480567,0.02872924069532168,4.805341682567168,-0.01037882937430201,0.00764584005259944,0.002610320823151824,-0.1190055856906582,-0.03065204285312939,-0.2464034668212443,0.9154748086504375,0.08463036804139352,-32.053476592338,152.2026841480566,0.02872924069537221,4.805341682567176,-14.85512989248567,1677.998034888613,-11.88098568499901,-0.5316613369114362,151.8134009801921,-11.88098568804274,-11.88099205492741,151.8137802696302,0.4090842265646293,  2093.17515,-10.77963926, 13.56626382,-10.77963926, 1504.835888, 3.999155457, 13.56626382, 3.999155457, 3147.987526,77.05341623,2479.120389,45.4886253904472,4.228919275064495,35.418510333803,4494.7796929404,4494.7796929386,0.2919624891145352,1.654451937109527,94.47326787112829,0.6789260684063722,-0.008869585669382994,0.01167284701108989,0.7340602624134146,-0.4881241009292649,0.5251365122747289,0.4720271994464922,-0.5129881370273603,0.4861190802170696,-0.5232910097009797,-0.4740723074739168,0.514888537869594,1.8083411145019,0.010809562605916,-0.00088556874734846,-0.00089153574471683,0.046191901218003,20929365.53252459,180180.4157743893,-323.4981528671213,20930134.30076263,16873.89391989322,-323.4981528671213,0.44705393214979,4494.7796929386,6.5413019554447e-09,1.65186958,19.6303325,19.6303325,0.847621685,-1.55162719,16873.3721,-88.9082381,-1.55162719,3.07968854,0,1,0.523,0,-0.00509570673,-0.152981197,0.348,0,-0.154034641,-0.385086603,-0.384261511,0,0,0.00460195312,-1,0.273484539,0,94.4802269,-94.4802269,0,-30,-0.5235,-0.5235,-0.528595707,0,0,0,-100,-100,-8.95365421,-8.54456999,0,0,0,-0,0.101546671,0.0407557565,0.0677558485,-0.0919102317,-0.0320766708,-0.0342968001,0.0240575031,0.0263476001,-0.0606444002,-0.0303222001,0.00258596343,0.000722000989,0,0,38327.9,69.6871,1.53314,14.3104,176.397,0.0416233,5.11055,207.127,2074.89,129.56,129.56,-0.000884660335312910579,0.0461926124854895245,20930141.3705615215,0.0600349514176063484
107.1,0.06039112936545328,0.00715465946060784,0.09364204479696384,0.0002874637173434624,0.002164204371601463,0.01316023660657344,0.06006472300648239,0.00298937307941439,0.09365436187969625,24.11269562,4255219.672,152.277483483,1678.10303638,152.201633741054,0.02950898116194089,4.805600025352324,-0.01063407750642054,0.00764946993704782,0.002606504771698326,-0.1184136295385656,-0.03121160672379025,-0.2498281508891754,0.9156273070216616,0.08455935304119951,-32.05408675097863,152.2016337410539,0.02950898116199144,4.805600025352332,-14.86700118592257,1677.994941881017,-11.90579723951109,-0.5302127666493002,151.8104174565449,-11.90579724262314,-11.90580360860218,151.8107958748799,0.4075268822160618, 2093.172282,  -10.779637, 13.56627663,  -10.779637, 1504.835691,  3.99917703, 13.56627663,  3.99917703, 3147.984779,77.0533856,2479.119404,45.48862439207317,4.228920956232719,35.41850080018087,4494.7388618998,4494.7388618996,0.2982685587419388,1.655148168578722,94.48256874434217,0.6788669250238299,-0.008837635085087631,0.01171665033683491,0.734114646731457,-0.4881130561201586,0.5251522183620294,0.4719545880961571,-0.5130493728222344,0.4861059190544173,-0.5233052707121278,-0.4740016659535754,0.5149515024826096,1.8084507417318,0.011103020947197,-0.0008888245298073,-0.00089481346477885,0.046233459483747,20929364.04641754,180348.2154236939,-324.6874891594319,20930134.24766845,16889.07511128037,-324.6874891594319,0.44747173956301,4494.7388618996,0,1.65203191,19.6302579,19.6302579,0.847622975,-1.55157402,16888.5701,-88.9051916,-1.55157402,3.07957937,0,1,0.523,0,-0.00520576841,-0.156283169,0.348,0,-0.157337151,-0.393342878,-0.392516898,0,0,0.00460195312,-1,0.279008258,0,94.4895285,-94.4895285,0,-30,-0.5235,-0.5235,-0.528705768,0,0,0,-100,-100,-8.9536828,-8.54615591,0,0,0,-0,0.101539664,0.040752944,0.0677530357,-0.0919693489,-0.0320973028,-0.0342968001,0.0240729771,0.0263476001,-0.0606444002,-0.0303222001,0.00258596343,0.000722000989,0,0,38329.5,69.69,1.53314,14.3107,176.403,0.0426218,5.11103,207.136,2074.91,129.56,129.56,-0.000887916309596668168,0.0462341708804909282,20930141.3297726065,0.0600647230064823914
107.2,0.06041962860369221,0.007389759260871267,0.09497024289396003,0.0002955408975354605,0.002119031203075146,0.01342225693311353,0.0600925369222076,0.003224527949658861,0.09498299495859984,24.11238711,4255194.1,152.276415856,1678.10017033,152.2005572867104,0.03028595934088152,4.805857908690298,-0.0108995868864199,0.00758551841229449,0.00260020152500573,-0.1178318387077795,-0.03178368445779289,-0.2532566349924777,0.9157814638341768,0.08448931467680103,-32.05468698984313,152.2005572867104,0.03028595934093208,4.805857908690306,-14.87881377996534,1677.991792284342,-11.93095144561542,-0.5287060067723477,151.8073769601919,-11.93095144879824,-11.93095781283096,151.807754458262,0.4059113911568417, 2093.169414,-10.77963474, 13.56628944,-10.77963474, 1504.835494, 3.999198604, 13.56628944, 3.999198604, 3147.982032,77.05335497,2479.118418,45.48862339366769,4.228922637453885,35.4184912662585,4494.6981895007,4494.6981895052,0.3045814582417274,1.655866435651705,94.49200123084802,0.6788069314848996,-0.008805805886088449,0.0117606230473812,0.7341698001313102,-0.4881015297257973,0.5251685544139678,0.4718812560583848,-0.5131110664392654,0.4860922740680597,-0.5233201650220579,-0.4739303063238364,0.5150149229428291,1.8085605069837,0.011395445909526,-0.00089208715126942,-0.00089809806992567,0.046275016924825,20929362.55912631,180516.0147608786,-325.8793237366084,20930134.19472202,16904.25600147678,-325.8793237366084,0.44788954697624,4494.6981895052,-3.2706509777222e-09,1.65219654,19.6301832,19.6301832,0.84762426,-1.5515208,16903.7679,-88.902142,-1.5515208,3.07946797,0,1,0.523,0,-0.00531594929,-0.159588714,0.348,0,-0.160643193,-0.401607983,-0.400781114,0,0,0.00460195312,-1,0.284537486,0,94.4989616,-94.4989616,0,-30,-0.5235,-0.5235,-0.528815949,0,0,0,-100,-100,-8.95371127,-8.54779988,0,0,0,-0,0.101532683,0.0407501422,0.0677502336,-0.092029576,-0.032118322,-0.0342968001,0.0240887415,0.0263476001,-0.0606444002,-0.0303222001,0.00258596343,0.000722000989,0,0,38331.1,69.693,1.53314,14.311,176.409,0.0436209,5.11151,207.145,2074.93,129.559,129.559,-0.00089117912461005673,0.0462757284525756526,20930141.2891424634,0.0600925369222076039
107.3,0.06045116428684022,0.007620095714688051,0.09632357569535985,0.0003514815617579749,0.002070439183933942,0.01365987060005723,0.06012337754045265,0.003454920399267607,0.09633676280858591,24.11206992,4255167.756,152.275321193,1678.09724888,152.199453802354,0.03105371507031407,4.806115095993757,-0.01117449133986759,0.007460767843989996,0.002591577678742851,-0.1172613826180324,-0.03236751206942395,-0.2566897939927482,0.9159378441495714,0.08442101501355638,-32.05527613537895,152.1994538023539,0.03105371507036465,4.806115095993765,-14.89056875060951,1677.988584885772,-11.95644872556659,-0.5271421443993392,151.8042782850785,-11.95644872882279,-11.95645508987572,151.8046548144743,0.4042388415517095, 2093.166545,-10.77963248, 13.56630225,-10.77963248, 1504.835297, 3.999220179, 13.56630225, 3.999220179, 3147.979285,77.05332433,2479.117433,45.48862239523032,4.228924318728766,35.41848173203154,4494.6576815248,4494.6576815271,0.310901307138259,1.656606237933662,94.50156796642888,0.6787460707713682,-0.008774094624939815,0.01180476282623537,0.7342257380273384,-0.4880895080688959,0.5251855288969033,0.4718071929412726,-0.5131732312102082,0.4860781315236717,-0.5233357011455764,-0.473858218232922,0.5150788125231061,1.8086703330117,0.011684406968434,-0.00089535670559043,-0.0009013896546453,0.046316573525459,20929361.07065671,180683.8137802233,-327.0736908841924,20930134.14192915,16919.43658472429,-327.0736908841924,0.44830735438946,4494.6576815271,0,1.65236351,19.6301085,19.6301085,0.84762554,-1.55146753,16918.9654,-88.8990894,-1.55146753,3.07935427,0,1,0.523,0,-0.00542625146,-0.162897904,0.348,0,-0.163952926,-0.409882314,-0.409054493,0,0,0.00460195312,-1,0.290073798,0,94.5085291,-94.5085291,0,-30,-0.5235,-0.5235,-0.528926251,0,0,0,-100,-100,-8.95373962,-8.54950078,0,0,0,-0,0.10152573,0.0407473516,0.0677474426,-0.0920908912,-0.032139721,-0.0342968001,0.0241047908,0.0263476001,-0.0606444002,-0.0303222001,0.00258596343,0.000722000989,0,0,38332.8,69.696,1.53314,14.3112,176.415,0.0446136,5.11199,207.154,2074.95,129.559,129.559,-0.000894448874244156721,0.0463172851860135376,20930141.24867687,0.0601233775404526466
107.4,0.06049031556809558,0.007845357818014053,0.09769933797732323,0.0004505477388776933,0.002019171170518034,0.01386754867853106,0.06016182384055317,0.003680239442973749,0.09771296024544224,24.11174376,4255140.613,152.274198589,1678.09427092,152.1983223901371,0.0318065516749968,4.806371370406327,-0.01145796265186838,0.007283775699223727,0.002580886549772288,-0.116703331217046,-0.03296237189134321,-0.2601286539274951,0.9160969614502257,0.08435510475506966,-32.05585311654082,152.198322390137,0.03180655167504739,4.806371370406335,-14.90226728546736,1677.985318546609,-11.98228959704137,-0.5255223777254763,151.8011203001831,-11.98228960037356,-11.98229595742237,151.8014958133409,0.4025104325833757, 2093.163677,-10.77963022, 13.56631506,-10.77963022, 1504.835099, 3.999241754, 13.56631506, 3.999241754, 3147.976537,77.0532937,2479.116447,45.48862139676054,4.228926000058215,35.41847219749513,4494.6173436008,4494.6173436,0.3172286991802669,1.657367040315681,94.51127134861909,0.6786843274215851,-0.008742494802963369,0.0118490702116829,0.7342824743693978,-0.4880769805909771,0.5252031470844608,0.4717323874336348,-0.5132358815900168,0.4860634808011216,-0.5233518844085296,-0.4737853903974009,0.5151431856314981,1.8087801489836,0.011967760802478,-0.00089863328675424,-0.00090468831355491,0.046358129269553,20929359.58101444,180851.6124758904,-328.2706249345964,20930134.08929546,16934.61685514788,-328.2706249345964,0.44872516180269,4494.6173436,0,1.65253287,19.6300339,19.6300339,0.847626814,-1.5514142,16934.1628,-88.8960335,-1.5514142,3.07923824,0,1,0.523,0,-0.00553668528,-0.166211057,0.348,0,-0.167266749,-0.418166871,-0.417337974,0,0,0.00460195312,-1,0.295619061,0,94.5182332,-94.5182332,0,-30,-0.5235,-0.5235,-0.529036685,0,0,0,-100,-100,-8.95376786,-8.55125743,0,0,0,-0,0.101518805,0.0407445726,0.0677446632,-0.0921532898,-0.0321614981,-0.0342968001,0.0241211236,0.0263476001,-0.0606444002,-0.0303222001,0.00258596343,0.000722000989,0,0,38334.5,69.699,1.53313,14.3115,176.421,0.0455933,5.11248,207.163,2074.97,129.558,129.558,-0.000897725652521302333,0.046358841064750772,20930141.2083814517,0.0601618238405531719
